id,round,opponent_team,was_home,minutes,total_points,goals_scored,assists,clean_sheets,goals_conceded,bonus,bps,yellow_cards,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,defensive_contribution,value,selected,transfers_in,transfers_out
622,5,20,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,40,18924,2303,2625
43,1,11,False,66,2,0,0,0,2,0,13,0,0.04,0.11,0.15,0.94,5,60,224637,0,0
43,2,12,True,90,4,0,0,0,2,0,26,0,0.47,0.11,0.58,2.06,13,60,232262,12631,35704
43,3,9,False,90,2,0,0,0,2,0,17,0,0.05,0.06,0.11,1.01,7,59,201931,12766,51508
43,4,15,True,66,2,0,0,0,1,0,15,0,0.00,0.04,0.04,0.53,5,59,177688,7880,38235
43,5,10,False,90,4,0,0,0,1,0,22,0,0.09,0.20,0.29,1.62,13,58,165689,8170,25177
162,1,11,False,66,2,0,0,0,2,0,17,0,0.00,0.23,0.23,0.94,9,50,93940,0,0
162,2,12,True,10,1,0,0,0,1,0,2,0,0.00,0.00,0.00,1.00,5,50,96490,7456,15149
162,3,9,False,6,1,0,0,0,1,0,4,0,0.00,0.01,0.01,0.09,4,49,83163,7346,24303
162,4,15,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,49,72284,3527,16706
162,5,10,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,48,64624,2868,12461
412,1,11,False,90,1,0,0,0,2,0,7,0,0.00,0.00,0.00,1.01,0,50,1497029,0,0
412,2,12,True,90,2,0,0,0,2,0,11,0,0.00,0.00,0.00,2.06,0,50,1543070,34714,88610
412,3,9,False,90,2,0,0,0,2,0,13,0,0.00,0.00,0.00,1.01,0,50,1379189,32200,190582
412,4,15,True,90,2,0,0,0,1,0,5,0,0.00,0.00,0.00,1.10,0,50,1178768,11379,239075
412,5,10,False,90,4,0,0,0,1,0,22,0,0.00,0.00,0.00,1.62,0,49,1105256,13915,120164
415,1,11,False,45,0,0,0,0,2,0,-11,1,0.47,0.03,0.50,0.92,1,60,121744,0,0
415,2,12,True,10,1,0,0,0,1,0,4,0,0.18,0.01,0.19,1.00,2,60,107542,4808,28661
415,3,9,False,20,1,0,0,0,2,0,3,0,0.00,0.01,0.01,0.36,3,59,75573,3139,36685
415,4,15,True,90,4,0,0,0,1,0,19,0,0.00,0.03,0.03,1.10,12,58,62553,2154,19046
415,5,10,False,6,4,0,1,0,0,0,12,0,0.13,0.01,0.14,0.00,2,58,58577,2869,9145
417,1,11,False,10,1,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,3,50,246316,0,0
417,2,12,True,73,2,0,0,0,1,0,12,0,0.15,0.12,0.27,1.06,4,50,242125,8190,33632
417,3,9,False,83,1,0,0,0,1,0,8,1,0.01,0.01,0.02,0.92,4,50,219064,9011,38685
417,4,15,True,90,2,0,0,0,1,0,9,0,0.02,0.05,0.07,1.10,3,49,192489,3882,36002
417,5,10,False,90,2,0,0,0,1,0,11,0,0.06,0.05,0.11,1.62,2,49,180890,3696,20176
418,1,11,False,90,1,0,0,0,2,0,15,0,0.04,0.40,0.44,1.01,4,50,1650905,0,0
418,2,12,True,90,4,0,1,0,2,0,13,0,0.03,0.01,0.04,2.06,5,50,1686850,52953,106311
418,3,9,False,90,2,0,0,0,2,0,1,1,0.00,0.01,0.01,1.01,12,50,1407635,49780,290713
418,4,15,True,90,1,0,0,0,1,0,4,1,0.12,0.01,0.13,1.10,5,49,1091541,17287,376211
418,5,10,False,90,2,0,0,0,1,0,17,0,0.01,0.03,0.04,1.62,5,49,993742,13938,156456
419,1,11,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,115360,0,0
419,2,12,True,90,1,0,0,0,2,0,2,0,0.03,0.06,0.09,2.06,0,50,127444,6775,19575
419,3,9,False,90,3,0,0,0,2,0,7,0,0.00,0.00,0.00,1.01,10,50,128156,8174,18118
419,4,15,True,90,2,0,0,0,1,0,14,0,0.03,0.08,0.11,1.10,6,50,130813,7461,13467
419,5,10,False,90,0,0,0,0,1,0,6,0,0.15,0.02,0.17,1.62,4,50,138877,10516,9693
420,1,11,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,62047,0,0
420,2,12,True,16,1,0,0,0,1,0,-2,0,0.00,0.01,0.01,1.00,2,50,62806,1536,10744
420,3,9,False,6,1,0,0,0,1,0,1,0,0.00,0.01,0.01,0.09,3,49,56599,1735,11196
420,4,15,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,49,52988,894,6963
420,5,10,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,49,50197,617,4939
421,1,11,False,90,1,0,0,0,2,0,5,0,0.12,0.04,0.16,1.01,2,45,33647,0,0
421,2,12,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,40184,3088,4191
421,3,9,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,34853,1300,8961
421,4,15,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,44,31486,769,5798
421,5,10,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,44,29351,613,3636
422,1,11,False,79,1,0,0,0,2,0,8,0,0.22,0.05,0.27,1.01,5,45,56217,0,0
422,2,12,True,17,1,0,0,0,1,0,-1,0,0.00,0.00,0.00,1.00,0,45,70057,5854,6092
422,3,9,False,1,1,0,0,0,1,0,-1,0,0.00,0.01,0.01,0.07,1,45,64636,3244,13023
422,4,15,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,44,59306,2102,11056
422,5,10,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,44,55791,2584,7916
423,1,11,False,90,1,0,0,0,2,0,13,0,0.00,0.26,0.26,1.01,4,45,1947696,0,0
423,2,12,True,72,2,0,0,0,1,0,12,0,0.00,0.02,0.02,1.06,8,45,1935721,42927,117089
423,3,9,False,90,4,0,1,0,1,0,22,1,0.02,0.23,0.25,0.94,8,45,1575355,30459,333890
423,4,15,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,44,1210238,21871,418040
423,5,10,False,83,2,0,0,0,1,0,7,0,0.01,0.07,0.08,1.62,3,44,879239,2227,362910
426,1,11,False,90,2,0,0,0,2,0,18,0,0.08,0.26,0.34,1.01,6,120,4653303,0,0
426,2,12,True,90,23,3,1,0,2,3,87,0,2.02,0.48,2.50,2.06,8,120,4770471,48518,228580
426,3,9,False,90,2,0,0,0,2,0,11,0,0.15,0.06,0.21,1.01,2,120,5025755,371832,335082
426,4,15,True,90,2,0,0,0,1,0,17,0,0.03,0.33,0.36,1.10,7,120,4455713,123022,738829
426,5,10,False,90,2,0,0,0,1,0,15,0,0.28,0.19,0.47,1.62,6,120,4318751,68228,350459
427,1,11,False,90,2,0,0,0,2,0,12,0,0.50,0.23,0.73,1.01,4,80,3492739,0,0
427,2,12,True,90,11,1,1,0,2,2,37,1,1.76,0.21,1.97,2.06,5,80,3537164,82225,220188
427,3,9,False,90,8,1,0,0,2,1,29,0,0.05,0.03,0.08,1.01,8,80,2705759,92628,844912
427,4,15,True,90,2,0,0,0,1,0,9,0,0.49,0.08,0.57,1.10,5,79,2456322,156650,519395
427,5,10,False,90,2,0,0,0,1,0,23,0,0.27,0.25,0.52,1.62,4,79,2322581,95476,302004
428,1,11,False,79,2,0,0,0,2,0,14,0,0.24,0.21,0.45,1.01,3,80,901042,0,0
428,2,12,True,79,9,0,2,0,1,1,31,0,0.11,0.15,0.26,1.06,2,80,924196,26854,92957
428,3,9,False,69,3,0,0,1,0,0,10,0,0.12,0.05,0.17,0.65,3,80,802045,23584,157767
428,4,15,True,90,2,0,0,0,1,0,8,0,0.11,0.03,0.14,1.10,2,79,680785,11751,150256
428,5,10,False,90,10,1,0,0,1,3,32,0,0.05,0.39,0.44,1.62,3,79,620030,11557,87051
429,1,11,False,45,1,0,0,0,0,0,9,0,0.00,0.10,0.10,0.09,1,70,134653,0,0
429,2,12,True,79,2,0,0,0,1,0,17,0,0.26,0.05,0.31,1.06,6,70,165554,15064,22078
429,3,9,False,69,3,0,0,1,0,0,11,0,0.00,0.06,0.06,0.65,4,70,166436,22811,37855
429,4,15,True,82,2,0,0,0,1,0,6,0,0.12,0.08,0.20,1.08,5,70,172900,24764,28243
429,5,10,False,76,2,0,0,0,1,0,15,0,0.40,0.14,0.54,1.62,2,70,171653,18390,22905
430,1,11,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,55,3202,0,0
430,2,12,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,55,2752,35,695
430,3,9,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,54,2327,60,590
430,4,15,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,54,2733,272,218
430,5,10,False,10,1,0,0,0,0,0,3,0,0.09,0.01,0.10,0.00,1,54,3100,361,273
432,1,11,False,23,1,0,0,0,0,0,7,0,0.07,0.01,0.08,0.07,1,55,89014,0,0
432,2,12,True,79,4,0,0,0,1,0,25,0,0.14,0.27,0.41,1.06,15,55,93316,3460,13693
432,3,9,False,83,9,0,1,0,1,2,32,0,0.00,0.07,0.07,0.92,15,55,117218,19482,13131
432,4,15,True,90,4,0,0,0,1,0,20,0,0.03,0.07,0.10,1.10,13,55,147734,30157,12188
432,5,10,False,79,4,0,0,0,1,0,18,0,0.06,0.10,0.16,1.62,12,55,177650,33995,13265
435,1,11,False,10,1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,1,50,4147,0,0
435,2,12,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,4851,327,590
435,3,9,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,5286,298,1038
435,4,15,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,49,5384,197,774
435,5,10,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,49,5831,531,563
439,1,11,False,23,1,0,0,0,0,0,2,0,0.04,0.00,0.04,0.07,0,70,114788,0,0
439,2,12,True,10,1,0,0,0,1,0,5,0,0.00,0.01,0.01,1.00,3,70,181866,30554,15126
439,3,9,False,20,5,1,0,0,2,0,28,0,0.29,0.00,0.29,0.36,0,70,161952,15581,48500
439,4,15,True,23,1,0,0,0,0,0,4,0,0.06,0.00,0.06,0.57,2,70,182217,26345,22718
439,5,10,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,70,192336,24959,23329
440,1,11,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,55,56060,0,0
440,2,12,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,55,51589,2045,13131
440,3,9,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,54,47734,5615,12906
440,4,15,True,7,1,0,0,0,0,0,4,0,0.00,0.01,0.01,0.02,3,54,45127,3614,8463
440,5,10,False,13,1,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,1,54,43505,2606,6053
405,1,3,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,55,11878,0,0
405,2,19,False,70,2,0,0,1,0,0,9,1,0.00,0.20,0.20,0.74,4,55,15669,2387,1742
405,3,3,True,76,2,0,0,0,2,0,11,0,0.00,0.01,0.01,1.33,7,55,26047,10136,2973
405,4,13,False,18,1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.27,1,55,26871,3834,3619
405,5,11,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,55,21094,1106,6835
445,1,14,True,90,3,0,0,0,2,0,0,0,0.00,0.00,0.00,2.98,15,50,146838,0,0
445,2,19,False,90,6,0,0,1,0,0,25,0,0.00,0.02,0.02,1.12,3,50,175248,19798,10898
445,3,3,True,90,-1,0,0,0,2,0,0,0,0.00,0.05,0.05,1.37,3,50,238054,72237,31963
445,4,13,False,90,2,0,0,0,4,0,-6,0,0.00,0.00,0.00,2.08,11,50,227385,48297,45302
445,5,11,True,90,4,0,0,0,1,0,13,0,0.00,0.01,0.01,1.59,13,50,240813,28969,24848
446,1,14,True,1,1,0,0,0,1,0,-1,0,0.00,0.00,0.00,0.79,0,50,20496,0,0
446,2,19,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,26250,1895,1885
446,3,3,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,24845,2055,4893
446,4,13,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,23553,1440,3656
446,5,11,True,24,1,0,0,0,1,0,1,0,0.00,0.01,0.01,1.08,7,49,22572,1121,2512
447,1,14,True,90,3,0,0,0,2,0,4,0,0.00,0.01,0.01,2.98,10,50,34765,0,0
447,2,19,False,90,5,0,0,1,0,0,22,1,0.01,0.00,0.01,1.12,5,50,52947,8885,3282
447,3,3,True,90,1,0,0,0,2,0,3,0,0.00,0.16,0.16,1.37,9,50,69972,15452,6841
447,4,13,False,90,2,0,0,0,4,0,2,0,0.00,0.00,0.00,2.08,17,50,71884,9972,8764
447,5,11,True,90,4,0,0,0,1,0,12,0,0.05,0.00,0.05,1.59,18,50,76821,8365,6407
449,1,14,True,90,3,0,0,0,2,0,8,0,0.00,0.35,0.35,2.98,11,50,310247,0,0
449,2,19,False,90,11,0,0,1,0,3,52,0,0.03,0.31,0.34,1.12,13,50,411061,52701,19436
449,3,3,True,89,4,0,1,0,2,0,20,0,0.01,0.01,0.02,1.35,6,51,1101917,576636,80066
449,4,13,False,90,0,0,0,0,4,0,9,0,0.02,0.01,0.03,2.08,6,52,1512788,563772,115626
449,5,11,True,90,13,1,0,0,1,3,38,0,0.19,0.11,0.30,1.59,10,52,1629142,220393,112705
450,1,14,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,4326,0,0
450,2,19,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,3475,91,1228
450,3,3,True,1,1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.02,0,49,2841,115,860
450,4,13,False,32,3,0,1,0,1,0,9,1,0.00,0.01,0.01,0.16,3,49,6615,3493,1041
450,5,11,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,49,12541,6097,1311
453,1,14,True,90,2,0,0,0,2,0,12,0,0.07,0.02,0.09,2.98,8,60,95531,0,0
453,2,19,False,90,3,0,0,1,0,0,9,0,0.04,0.01,0.05,1.12,4,60,113402,14995,10330
453,3,3,True,90,12,1,1,0,2,2,37,0,0.11,0.03,0.14,1.37,6,60,122479,25187,22741
453,4,13,False,90,2,0,0,0,4,0,13,0,0.29,0.31,0.60,2.08,6,60,290007,210527,57859
453,5,11,True,90,9,0,2,0,1,1,34,0,0.11,0.11,0.22,1.59,9,60,496155,220394,40978
454,1,14,True,75,9,1,0,0,1,2,31,0,0.22,0.01,0.23,1.94,2,60,64591,0,0
454,2,19,False,81,8,1,0,1,0,0,32,0,0.20,0.10,0.30,0.74,3,60,215548,95441,11873
454,3,3,True,76,1,0,0,0,2,0,8,1,0.00,0.23,0.23,1.33,4,61,1142637,810672,94469
454,4,13,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,62,1209834,326071,195343
454,5,11,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,62,616024,53653,618276
456,1,14,True,34,0,0,0,0,1,0,1,1,0.06,0.01,0.07,1.50,6,50,34032,0,0
456,2,19,False,8,1,0,0,0,0,0,3,0,0.00,0.13,0.13,0.38,1,50,34073,1442,4680
456,3,3,True,27,6,1,0,0,0,0,22,0,0.11,0.02,0.13,0.04,4,50,30127,1799,6552
456,4,13,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,49,39795,11516,4976
456,5,11,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,49,30346,1789,9995
457,1,14,True,14,0,0,0,0,1,0,-1,1,0.00,0.00,0.00,1.04,2,60,14816,0,0
457,2,19,False,8,1,0,0,0,0,0,3,0,0.00,0.20,0.20,0.38,3,60,15641,717,2682
457,3,3,True,13,1,0,0,0,0,0,5,0,0.00,0.00,0.00,0.04,1,59,14114,1115,3472
457,4,13,False,56,0,0,0,0,3,0,2,1,0.00,0.14,0.14,1.91,4,59,13575,1062,2165
457,5,11,True,90,1,0,0,0,1,0,12,1,0.03,0.07,0.10,1.59,8,59,14522,2209,1860
459,1,14,True,75,3,0,0,0,1,0,13,1,0.05,0.01,0.06,1.94,13,55,4093,0,0
459,2,19,False,90,3,0,0,1,0,0,16,0,0.00,0.04,0.04,1.12,9,55,6985,1391,534
459,3,3,True,62,2,0,0,0,2,0,11,0,0.00,0.02,0.02,1.33,4,55,8538,2211,1582
459,4,13,False,79,0,0,0,0,4,0,9,0,0.00,0.03,0.03,1.97,10,55,8285,1045,1573
459,5,11,True,90,4,0,0,0,1,0,19,0,0.00,0.04,0.04,1.59,16,55,8479,1217,1318
460,1,14,True,34,6,1,0,0,1,0,28,0,0.09,0.17,0.26,1.50,3,50,10181,0,0
460,2,19,False,70,3,0,0,1,0,0,0,0,0.07,0.02,0.09,0.74,2,50,24746,8763,1932
460,3,3,True,62,2,0,0,0,2,0,6,0,0.36,0.01,0.37,1.33,3,50,45043,22227,7742
460,4,13,False,32,1,0,0,0,1,0,8,0,0.12,0.06,0.18,0.16,4,50,52306,16531,9891
460,5,11,True,86,10,1,0,0,1,3,38,0,0.17,0.04,0.21,1.46,6,50,51669,7299,8420
461,1,14,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,60,22780,0,0
461,2,19,False,1,1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0,60,20967,513,4458
461,3,3,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,59,15932,657,6230
461,4,13,False,33,6,1,0,0,1,0,24,0,0.28,0.01,0.29,0.16,2,58,13401,376,3407
461,5,11,True,16,1,0,0,0,0,0,2,0,0.00,0.00,0.00,0.60,2,58,14309,1837,1512
462,1,14,True,55,1,0,0,0,1,0,3,0,0.00,0.00,0.00,1.48,2,50,9830,0,0
462,2,19,False,19,1,0,0,0,0,0,4,0,0.00,0.00,0.00,0.38,3,50,10539,762,1000
462,3,3,True,13,1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.04,2,50,8925,584,2347
462,4,13,False,71,2,0,0,0,4,0,14,0,0.00,0.03,0.03,1.81,7,49,8079,390,1454
462,5,11,True,65,3,0,0,1,0,0,18,0,0.00,0.03,0.03,0.52,7,49,7714,420,996
463,1,14,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,60,151424,0,0
463,2,19,False,19,4,0,1,0,0,0,18,0,0.02,0.01,0.03,0.38,0,60,150038,7193,30784
463,3,3,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,59,103336,7327,56776
463,4,13,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,59,66136,0,39340
463,5,11,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,59,55762,0,11535
464,1,14,True,90,4,0,1,0,1,0,7,1,1.00,0.02,1.02,2.19,8,60,142989,0,0
464,2,19,False,81,8,1,0,1,0,2,37,0,0.35,0.00,0.35,0.74,6,60,359321,158957,24088
464,3,3,True,90,1,0,0,0,2,0,7,1,0.00,0.03,0.03,1.37,3,61,1697200,1119139,89408
464,4,13,False,90,2,0,0,0,4,0,3,0,0.16,0.00,0.16,2.08,5,62,1925334,578506,259090
464,5,11,True,90,0,0,0,0,1,0,0,0,0.84,0.01,0.85,1.59,5,62,2094339,338910,214424
465,1,14,True,55,4,0,1,0,1,0,18,0,0.06,0.14,0.20,1.48,5,60,83021,0,0
465,2,19,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,60,90550,20344,26507
465,3,3,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,59,51608,557,38249
465,4,13,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,59,41129,234,12886
465,5,11,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,59,35111,188,6663
559,1,14,True,14,1,0,0,0,1,0,5,0,0.00,0.00,0.00,1.04,2,50,12608,0,0
559,2,19,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,13188,690,1667
559,3,3,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,50,11930,834,2622
559,4,13,False,10,1,0,0,0,0,0,4,0,0.00,0.00,0.00,0.11,2,49,11166,539,1637
559,5,11,True,3,1,0,0,0,0,0,3,0,0.00,0.00,0.00,0.14,4,49,10531,377,1158
567,1,14,True,90,1,0,0,0,2,0,12,1,0.00,0.00,0.00,2.98,0,50,55382,0,0
567,2,19,False,90,7,0,0,1,0,0,32,0,0.00,0.00,0.00,1.12,0,50,70807,5537,4258
567,3,3,True,90,2,0,0,0,2,0,12,0,0.00,0.00,0.00,1.37,0,50,125893,58261,19107
567,4,13,False,90,1,0,0,0,4,0,2,0,0.00,0.00,0.00,2.08,0,50,150531,58083,28617
567,5,11,True,90,3,0,0,0,1,0,14,0,0.00,0.00,0.00,1.59,0,50,163512,22769,14571
593,1,14,True,90,1,0,0,0,2,0,-1,0,0.03,0.00,0.03,2.98,9,45,20712,0,0
593,2,19,False,90,11,0,1,1,0,2,37,0,0.00,0.06,0.06,1.12,8,45,36928,10359,2156
593,3,3,True,90,1,0,0,0,2,0,3,0,0.11,0.02,0.13,1.37,1,45,365061,318645,49203
593,4,13,False,57,0,0,0,0,3,0,-3,0,0.00,0.00,0.00,1.91,6,45,313784,107522,115071
593,5,11,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,219257,11096,103620
634,3,3,True,27,1,0,0,0,0,0,4,0,0.00,0.00,0.00,0.04,1,60,5694,5384,586
634,4,13,False,57,1,0,0,0,3,0,5,0,0.00,0.01,0.01,1.91,2,60,10646,6117,1949
634,5,11,True,73,2,0,0,0,1,0,7,0,0.05,0.00,0.05,0.99,2,60,12360,3570,2365
167,1,10,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,55,40156,0,0
167,2,14,False,24,1,0,0,0,1,0,9,0,0.07,0.00,0.07,0.33,0,55,48067,7740,7565
167,3,19,True,73,2,0,0,1,0,0,6,0,0.06,0.06,0.12,0.89,5,55,83350,36946,11977
167,4,2,False,90,5,1,0,0,1,0,25,1,0.63,0.08,0.71,0.73,4,55,93051,20097,12425
167,5,7,True,90,1,0,0,0,1,0,9,1,0.13,0.21,0.34,0.67,8,55,344489,222393,21605
201,1,9,False,54,0,0,0,0,2,0,-4,0,0.23,0.01,0.24,0.84,4,55,873015,0,0
201,2,15,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,55,815530,15645,125426
201,3,19,True,31,1,0,0,0,0,0,5,0,0.03,0.00,0.03,0.26,1,54,658550,23260,181718
201,4,2,False,90,2,0,0,0,1,0,23,0,0.22,0.18,0.40,0.82,7,54,588016,11222,94696
201,5,7,True,82,2,0,0,0,1,0,5,0,0.12,0.02,0.14,0.67,3,54,706118,100431,52336
467,1,13,True,90,2,0,0,0,1,0,11,0,0.00,0.00,0.00,0.47,0,50,140711,0,0
467,2,14,False,90,1,0,0,0,2,0,6,0,0.00,0.01,0.01,1.75,0,50,148147,3350,11746
467,3,19,True,90,6,0,0,1,0,0,21,0,0.00,0.00,0.00,1.06,0,50,143042,8404,18223
467,4,2,False,90,3,0,0,0,1,0,19,0,0.00,0.00,0.00,0.82,0,50,147158,15113,12902
467,5,7,True,90,2,0,0,0,1,0,10,0,0.00,0.00,0.00,0.67,0,50,207232,39386,13191
469,1,13,True,90,2,0,0,0,1,0,13,0,0.00,0.02,0.02,0.47,6,50,924685,0,0
469,2,14,False,90,6,0,1,0,2,0,16,0,0.12,0.15,0.27,1.75,12,50,880209,14150,82134
469,3,19,True,90,7,0,0,1,0,1,28,0,0.00,0.07,0.07,1.06,6,50,851007,53518,88698
469,4,2,False,90,2,0,0,0,1,0,9,0,0.20,0.16,0.36,0.82,3,50,864022,91886,84494
469,5,7,True,90,2,0,0,0,1,0,19,0,0.09,0.21,0.30,0.67,2,50,1063643,154932,49932
471,1,13,True,90,2,0,0,0,1,0,4,0,0.11,0.02,0.13,0.47,7,55,173511,0,0
471,2,14,False,90,3,0,0,0,2,0,3,0,0.00,0.00,0.00,1.75,13,55,176049,2591,17041
471,3,19,True,90,7,0,0,1,0,0,27,1,0.00,0.01,0.01,1.06,11,55,168090,5627,17848
471,4,2,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,55,171183,9458,9804
471,5,7,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,55,119506,256,50464
472,1,13,True,90,4,0,0,0,1,0,15,0,0.00,0.28,0.28,0.47,14,55,134909,0,0
472,2,14,False,90,1,0,0,0,2,0,2,0,0.18,0.00,0.18,1.75,6,55,162661,8580,11837
472,3,19,True,89,8,0,0,1,0,0,25,0,0.17,0.00,0.17,1.06,10,55,160118,9660,20152
472,4,2,False,90,6,0,1,0,1,0,18,1,0.00,0.01,0.01,0.82,12,55,172739,15727,9859
472,5,7,True,90,4,0,0,0,1,0,16,0,0.07,0.08,0.15,0.67,11,55,260474,61530,11413
473,1,13,True,73,5,0,0,1,0,0,24,1,0.04,0.17,0.21,0.34,2,45,328883,0,0
473,2,14,False,85,0,0,0,0,2,0,2,1,0.00,0.35,0.35,1.75,5,45,345943,17770,22837
473,3,19,True,58,1,0,0,0,0,0,8,0,0.00,0.00,0.00,0.81,7,45,313105,20608,51010
473,4,2,False,90,2,0,0,0,1,0,11,0,0.00,0.01,0.01,0.82,8,45,273323,8317,51323
473,5,7,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,278049,21418,24617
474,1,13,True,90,1,0,0,0,1,0,5,1,0.00,0.00,0.00,0.47,8,45,19663,0,0
474,2,14,False,90,1,0,0,0,2,0,6,0,0.00,0.00,0.00,1.75,8,45,21029,259,1559
474,3,19,True,90,8,0,0,1,0,0,24,0,0.03,0.01,0.04,1.06,12,45,20256,924,1994
474,4,2,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,24942,8098,4213
474,5,7,True,90,1,0,0,0,1,0,5,1,0.02,0.01,0.03,0.67,8,45,19913,225,4760
478,1,13,True,16,1,0,0,0,1,0,-2,0,0.00,0.00,0.00,0.13,0,45,2322,0,0
478,2,14,False,4,1,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,1,45,3516,112,288
478,3,19,True,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,3401,168,472
478,4,2,False,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0,45,3279,104,368
478,5,7,True,7,1,0,0,0,0,0,5,0,0.00,0.02,0.02,0.00,0,44,3276,246,343
480,1,13,True,90,2,0,0,0,1,0,10,0,0.13,0.06,0.19,0.47,3,80,1039647,0,0
480,2,14,False,90,13,1,1,0,2,3,36,0,0.79,0.04,0.83,1.75,5,80,815842,8780,283093
480,3,19,True,90,3,0,0,1,0,0,3,0,0.48,0.01,0.49,1.06,7,79,1065969,215196,112670
480,4,2,False,90,8,0,1,0,1,3,42,0,0.16,0.91,1.07,0.82,4,79,1011180,175102,148241
480,5,7,True,90,2,0,0,0,1,0,25,0,0.00,0.40,0.40,0.67,2,80,1912107,744604,38690
